comparaciones,tiempo,cantidad
100,8.299975888803601e-06,100
100,2.379997749812901e-05,100
100,-0.00037850000080652535,100
100,0.0002753000007942319,100
100,-0.00023800000781193376,100
100,-0.00020100001711398363,100
100,-4.169999738223851e-05,100
100,-5.6899996707215905e-05,100
100,8.870000601746142e-05,100
100,-5.219999002292752e-05,100
100,-8.109997725114226e-05,100
100,-3.00002284348011e-06,100
100,0.00021319999359548092,100
100,-3.100000321865082e-05,100
100,-0.00014300001203082502,100
100,-0.00026220001745969057,100
100,4.1099992813542485e-05,100
100,6.940003368072212e-05,100
100,0.00020290003158152103,100
100,8.460000390186906e-05,100
100,-0.0001731000083964318,100
100,-3.29999893438071e-05,100
100,-0.0009073999826796353,100
100,3.0499999411404133e-05,100
100,-4.449998959898949e-05,100
100,-0.00020879998919554055,100
100,-4.469999112188816e-05,100
100,-2.4500011932104826e-05,100
100,0.001359100016998127,100
100,-0.0001480000209994614,100
100,-0.00012279997463338077,100
100,0.00022270000772550702,100
100,3.4500000765547156e-05,100
100,0.00022730001364834607,100
100,3.71999922208488e-05,100
100,0.00013120000949129462,100
100,-7.850001566112041e-05,100
100,-0.00042650001705624163,100
100,0.00010109998402185738,100
100,-0.00013860000763088465,100
100,-0.00010559998918324709,100
100,0.00014219997683539987,100
100,0.00011509997420944273,100
100,0.00010640002437867224,100
100,-7.049998384900391e-05,100
100,-7.770000956952572e-05,100
100,-0.00038270000368356705,100
100,0.0004728999629151076,100
100,0.00020779998158104718,100
100,-0.00015469998470507562,100
100,-0.0017373000155203044,100
100,-5.1099981646984816e-05,100
100,-7.059998461045325e-05,100
100,-0.000846999988425523,100
100,0.00012539999443106353,100
100,-0.0008484999998472631,100
100,-0.00015849998453631997,100
100,-5.8999983593821526e-05,100
100,-0.00024439996923319995,100
100,0.00012900002184323967,100
100,0.00011759999324567616,100
100,-0.00033030001213774085,100
100,0.0008357000187970698,100
100,4.6600005589425564e-05,100
100,0.00017969997134059668,100
100,0.00015269999857991934,100
100,-0.00014089996693655849,100
100,-7.550002192147076e-05,100
100,-3.500000457279384e-05,100
100,9.330001194030046e-05,100
100,6.719998782500625e-05,100
100,-5.1000097300857306e-06,100
100,-0.0001385000068694353,100
100,-9.330004104413092e-05,100
100,-9.889999637380242e-05,100
100,0.00030230003176257014,100
100,-1.920000067912042e-05,100
100,-9.34000127017498e-05,100
100,2.19999928958714e-05,100
100,0.00015199999324977398,100
100,7.790001109242439e-05,100
100,0.000215300009585917,100
100,0.0001585999852977693,100
100,8.349999552592635e-05,100
100,9.580003097653389e-05,100
100,-0.0012685999972745776,100
100,0.00022159999934956431,100
100,-0.00010120001388713717,100
100,-0.00010310002835467458,100
100,0.0001039999770000577,100
100,8.930001058615744e-05,100
100,-1.0499992640689015e-05,100
120,-3.480000304989517e-05,120
120,-5.3499999921768904e-05,120
120,-0.00020069998572580516,120
120,5.549998604692519e-05,120
120,4.8299989430233836e-05,120
120,-1.750001683831215e-05,120
120,-0.00031659999513067305,120
120,5.599984433501959e-06,120
120,5.840000812895596e-05,120
120,9.279997902922332e-05,120
120,7.239996921271086e-05,120
120,-0.00011210000957362354,120
120,-9.899999713525176e-05,120
120,-3.060000017285347e-05,120
120,-4.3899985030293465e-05,120
120,-2.3999891709536314e-06,120
120,-9.750004392117262e-05,120
120,0.0032063999969977885,120
120,0.0007640999974682927,120
120,0.0002429000160191208,120
120,-0.00013740002759732306,120
120,-2.3599975975230336e-05,120
120,3.5500008380040526e-05,120
120,1.3100012438371778e-05,120
120,-2.4699984351173043e-05,120
120,-3.8200028939172626e-05,120
120,-8.699999307282269e-05,120
120,-0.0001440000196453184,120
120,0.00021050000214017928,120
120,0.00012389998300932348,120
120,-0.00025540002388879657,120
120,0.00011230001109652221,120
120,-3.840000135824084e-05,120
120,8.100003469735384e-06,120
120,0.00028719997499138117,120
120,2.81000102404505e-05,120
120,-2.579999272711575e-05,120
120,-0.00015509998775087297,120
120,6.609997944906354e-05,120
120,0.0025690999755170196,120
120,0.0028045999933965504,120
120,-0.0013587000139523298,120
120,-7.800001185387373e-06,120
120,-0.0006895000115036964,120
120,3.779999678954482e-05,120
120,5.5899989092722535e-05,120
120,-0.0008060999971348792,120
120,-6.350001785904169e-05,120
120,5.600001895800233e-05,120
120,-3.0399998649954796e-05,120
120,-0.001745599991409108,120
120,0.0002014999627135694,120
120,0.00010380000458098948,120
120,0.0001215000229422003,120
120,-0.00012939999578520656,120
120,0.0002920999831985682,120
120,-6.429999484680593e-05,120
120,4.080001963302493e-05,120
120,-0.0006127000087872148,120
120,-0.0008289999677799642,120
120,8.420002995990217e-05,120
120,0.0016958999913185835,120
120,0.00023559998953714967,120
120,-0.0001585999852977693,120
120,-0.0002660999889485538,120
120,5.900015821680427e-06,120
120,-3.609998384490609e-05,120
120,0.0001832999987527728,120
120,-0.0001799000019673258,120
120,-4.39999857917428e-05,120
120,-6.910000229254365e-05,120
120,7.919999188743532e-05,120
120,7.129998994059861e-05,120
120,0.00021389999892562628,120
120,-0.0003361999988555908,120
120,0.00011310001718811691,120
120,4.420001641847193e-05,120
120,-3.779999678954482e-05,120
120,7.48000165913254e-05,120
120,-9.300000965595245e-05,120
120,1.5199999324977398e-05,120
120,0.00024170000688172877,120
120,9.310001041740179e-05,120
120,0.00011939997784793377,120
120,1.5099969459697604e-05,120
120,-6.500000017695129e-05,120
120,-8.6199986981228e-05,120
120,-9.499985026195645e-06,120
120,0.0001686000032350421,120
120,7.179999374784529e-05,120
120,-0.0012633000151254237,120
120,-0.0007007999811321497,120
120,-0.0005207000067457557,120
120,-0.0002848999865818769,120
120,5.189998773857951e-05,120
120,0.00016460003098472953,120
120,4.320000880397856e-05,120
120,-0.00011319998884573579,120
120,-0.0006300999957602471,120
120,-0.0005990000208839774,120
120,-0.00010060000931844115,120
120,-0.0011961999698542058,120
120,-0.0009543999913148582,120
120,-2.4100008886307478e-05,120
120,0.0013808000076096505,120
120,0.00024049999774433672,120
120,-0.0002339000056963414,120
120,-7.110001752153039e-05,120
120,-6.709998706355691e-05,120
120,9.600000339560211e-05,120
120,-0.00039770000148564577,120
120,-0.0018811999761965126,120
120,-9.510002564638853e-05,120
120,0.0003229000139981508,120
120,-4.889999399892986e-05,120
120,-7.510001887567341e-05,120
120,-0.0002636000281199813,120
120,0.00018999999156221747,120
120,-0.0007422000053338706,120
120,-0.00019799999427050352,120
140,0.001273600006243214,140
140,-0.00012580002658069134,140
140,0.00014089999604038894,140
140,9.170002886094153e-05,140
140,-0.001197300007333979,140
140,-2.6299996534362435e-05,140
140,-1.4999997802078724e-05,140
140,6.2700011767447e-05,140
140,0.00012059998698532581,140
140,0.00024289998691529036,140
140,-2.030000905506313e-05,140
140,-0.0003166000242345035,140
140,-6.369999027810991e-05,140
140,-1.6900012269616127e-05,140
140,5.880001117475331e-05,140
140,-0.00011639998410828412,140
140,-1.85999961104244e-05,140
140,0.0012410999916028231,140
140,-0.0008506999874953181,140
140,-5.8900011936202645e-05,140
140,-8.030000026337802e-05,140
140,-9.169999975711107e-05,140
140,6.0200021835044026e-05,140
140,0.0001773000112734735,140
140,0.00024729999131523073,140
140,-9.630000567995012e-05,140
140,0.00010179998935200274,140
140,8.800008799880743e-06,140
140,8.869997691363096e-05,140
140,1.659998088143766e-05,140
140,-1.7300015315413475e-05,140
140,-8.200001320801675e-05,140
140,0.00012340000830590725,140
140,0.0002497999812476337,140
140,0.00043089999235235155,140
140,-0.0005535000236704946,140
140,0.00037429999792948365,140
140,5.00003807246685e-07,140
140,0.0010698000260163099,140
140,-0.000169299979461357,140
140,7.720000576227903e-05,140
140,-7.719997665844858e-05,140
140,0.00010510001447983086,140
140,0.00012959996820427477,140
140,-0.00044499998330138624,140
140,-0.00012849998893216252,140
140,-0.00018379997345618904,140
140,-0.0003583999932743609,140
140,0.0012371999910101295,140
140,0.00016340002184733748,140
140,6.570000550709665e-05,140
140,-0.0007410000253003091,140
140,1.1199997970834374e-05,140
140,-0.000295300007564947,140
140,-0.000678699987474829,140
140,4.6900007873773575e-05,140
140,3.159997868351638e-05,140
140,0.0006531999970320612,140
140,0.00015879998682066798,140
140,-1.5799974789842963e-05,140
140,-0.00030059998971410096,140
140,-0.0003242999955546111,140
140,0.00021079997532069683,140
140,-0.0001545000122860074,140
140,-2.2500025806948543e-05,140
140,0.00017460001981817186,140
140,3.200001083314419e-05,140
140,0.0005344999663066119,140
140,0.00023070001043379307,140
140,-0.0002964999875985086,140
140,-1.9200029782950878e-05,140
140,0.00017260000458918512,140
140,-0.00013059997581876814,140
140,0.0006500000017695129,140
140,-0.00014029999147169292,140
140,0.00015819998225197196,140
140,-0.00018850000924430788,140
140,5.399982910603285e-06,140
140,0.0001120000088121742,140
140,-0.00021200001356191933,140
140,-1.659998088143766e-05,140
140,-3.3100019209086895e-05,140
140,0.00037410002551041543,140
140,-0.0005075999943073839,140
140,0.003492599993478507,140
140,0.002357799996389076,140
140,-3.4100026823580265e-05,140
140,-4.81999886687845e-05,140
140,-0.00044830000842921436,140
140,-0.002080500009469688,140
140,6.300047971308231e-06,140
140,-5.020000389777124e-05,140
140,6.700021913275123e-06,140
140,-0.0004649000184144825,140
140,5.140001303516328e-05,140
140,-0.0002136999974027276,140
140,-0.00010800000745803118,140
140,2.4900014977902174e-05,140
140,0.0009153999853879213,140
140,0.00043209997238591313,140
140,-0.00016250001499429345,140
140,1.810002140700817e-05,140
140,-4.810001701116562e-05,140
140,-0.0001294999965466559,140
140,0.000621499988483265,140
140,-7.539999205619097e-05,140
140,0.0002460000105202198,140
140,6.399999256245792e-05,140
140,7.950002327561378e-05,140
140,2.300017513334751e-06,140
140,-7.37000082153827e-05,140
140,-0.00016639998648315668,140
140,7.099995855242014e-06,140
140,-8.579998393543065e-05,140
140,0.00027990000671707094,140
140,-0.0001956000050995499,140
140,0.00013869997928850353,140
140,-4.250003257766366e-05,140
140,-8.69997893460095e-06,140
140,0.00018689999706111848,140
140,-1.309998333454132e-05,140
140,-0.00011210000957362354,140
140,0.0001681999710854143,140
140,-0.0007545000116806477,140
140,4.1099992813542485e-05,140
140,-9.900002623908222e-05,140
140,3.4999975468963385e-06,140
140,0.0011802000226452947,140
140,-7.90000194683671e-05,140
140,-3.6999990697950125e-06,140
140,0.0001914000022225082,140
140,3.300001844763756e-05,140
140,4.980000085197389e-05,140
140,0.000295600009849295,140
140,0.0020665999909397215,140
140,-0.0001268000341951847,140
140,5.949998740106821e-05,140
140,-0.00019789999350905418,140
140,0.0006950999668333679,140
140,0.00125790000311099,140
160,-0.00013120003859512508,160
160,-7.989999721758068e-05,160
160,-2.9799994081258774e-05,160
160,-0.00011319998884573579,160
160,-5.500001134350896e-05,160
160,0.0001553000183776021,160
160,0.0004119999648537487,160
160,-0.0006932999822311103,160
160,0.0018047000048682094,160
160,-0.0016258999821729958,160
160,-4.1799998143687844e-05,160
160,-0.0002443999983370304,160
160,0.00023430000874213874,160
160,7.979996735230088e-05,160
160,0.00021929998183622956,160
160,-7.860001642256975e-05,160
160,-0.002187900012359023,160
160,0.0002272999845445156,160
160,-0.0024711000151000917,160
160,-0.0001728000061120838,160
160,0.0003333000058773905,160
160,0.0004908000119030476,160
160,7.199996616691351e-06,160
160,-8.029997115954757e-05,160
160,-0.00015039995196275413,160
160,-0.00043470002128742635,160
160,-0.00021570001263171434,160
160,4.339998122304678e-05,160
160,0.0002597000275272876,160
160,-2.880001557059586e-05,160
160,-0.0007203000131994486,160
160,0.0002044999855570495,160
160,3.880000440403819e-05,160
160,0.0001618000096641481,160
160,6.560000474564731e-05,160
160,-0.00011749999248422682,160
160,0.0002280999906361103,160
160,0.0010713000083342195,160
160,-9.539999882690609e-05,160
160,0.00028490001568570733,160
160,-0.00015629999688826501,160
160,0.00014769998961128294,160
160,-5.0499977078288794e-05,160
160,-0.0004512000014074147,160
160,3.5999692045152187e-06,160
160,-1.4399993233382702e-05,160
160,-2.6599998818710446e-05,160
160,0.0002625000197440386,160
160,-0.000538699998287484,160
160,0.00048430002061650157,160
160,0.0025835999695118517,160
160,0.000988799991318956,160
160,-0.00025669997557997704,160
160,0.0004683000151999295,160
160,0.0005566000181715935,160
160,0.000523299997439608,160
160,0.0008374999742954969,160
160,-0.00019249998149462044,160
160,0.0002860999957192689,160
160,-9.68000094871968e-05,160
160,0.00025870001991279423,160
160,2.8999987989664078e-05,160
160,-4.490002174861729e-05,160
160,0.0005832999886479229,160
160,-0.00015320000238716602,160
160,-0.00022549997083842754,160
160,-9.280000813305378e-05,160
160,0.00016080000204965472,160
160,0.001325199962593615,160
160,-7.289997301995754e-05,160
160,0.0005691999685950577,160
160,0.00015960002201609313,160
160,4.539999645203352e-05,160
160,0.0003277999931015074,160
160,-0.00015849998453631997,160
160,3.419996937736869e-05,160
160,-0.00024130003293976188,160
160,0.00016040002810768783,160
160,-0.00012009998317807913,160
160,-3.3499993151053786e-05,160
160,3.679998917505145e-05,160
160,0.0010625000286381692,160
160,-3.4100026823580265e-05,160
160,0.00013020000187680125,160
160,1.0600022505968809e-05,160
160,-9.00000159163028e-05,160
160,-0.00033569999504834414,160
160,0.00012270003207959235,160
160,-0.0006850999779999256,160
160,-0.0001998000079765916,160
160,-0.00022069999249652028,160
160,3.670001751743257e-05,160
160,2.1199986804276705e-05,160
160,0.00018870001076720655,160
160,-0.0001275999820791185,160
160,9.120002505369484e-05,160
160,3.360002301633358e-05,160
160,0.00024870000197552145,160
160,-0.0002502000133972615,160
160,-0.00018950001685880125,160
160,-0.0004206000012345612,160
160,4.8200017772614956e-05,160
160,5.3099996875971556e-05,160
160,0.00010490001295693219,160
160,-0.0004329000075813383,160
160,-0.0015310999588109553,160
160,8.13000078778714e-05,160
160,6.099988240748644e-06,160
160,-0.00010910004493780434,160
160,-0.00016460000188089907,160
160,0.00010080001084133983,160
160,-6.619998021051288e-05,160
160,0.001999900006921962,160
160,0.004518000001553446,160
160,-0.0010068999836221337,160
160,0.0002762999793048948,160
160,-7.360000745393336e-05,160
160,2.9799994081258774e-05,160
160,0.00019469999824650586,160
160,-0.0001139000232797116,160
160,-2.9400020139291883e-05,160
160,-0.00015210002311505377,160
160,0.00013000002945773304,160
160,0.00011240001185797155,160
160,0.00024610001128166914,160
160,-4.7000066842883825e-06,160
160,-4.4100015657022595e-05,160
160,-0.000145800004247576,160
160,-0.00012989999959245324,160
160,0.00017950002802535892,160
160,-0.00018919998547062278,160
160,0.0002758000046014786,160
160,1.8399994587525725e-05,160
160,-0.0001323999895248562,160
160,-0.0002489000326022506,160
160,0.0008932999917306006,160
160,-7.199996616691351e-06,160
160,-0.0018477000121492893,160
160,-3.680001827888191e-05,160
160,-4.4599990360438824e-05,160
160,0.0003482000029180199,160
160,0.00020450001466087997,160
160,-9.300000965595245e-05,160
160,-0.0001700000138953328,160
160,-0.00021170001127757132,160
160,3.5299977753311396e-05,160
160,0.00017980000120587647,160
160,9.470002260059118e-05,160
160,-0.00018299996736459434,160
160,-0.00019759996212087572,160
160,-4.230000195093453e-05,160
160,0.00010579999070614576,160
160,5.0000002374872565e-05,160
160,0.0012444999883882701,160
160,0.0013705000164918602,160
160,7.43999844416976e-05,160
160,0.0005356000037863851,160
160,-0.00022769998759031296,160
160,-6.829999620094895e-05,160
160,8.499977411702275e-06,160
180,-3.180003841407597e-05,180
180,-1.9997241906821728e-07,180
180,-6.160000339150429e-05,180
180,-2.8600014047697186e-05,180
180,-6.920000305399299e-05,180
180,-0.0002070000336971134,180
180,7.679997361265123e-05,180
180,7.500001811422408e-05,180
180,0.0005426999996416271,180
180,3.989998367615044e-05,180
180,-9.190000128000975e-05,180
180,0.0002049999893642962,180
180,0.00010090001160278916,180
180,7.470001582987607e-05,180
180,-0.0002488000027369708,180
180,-0.0002035000070463866,180
180,-5.4500007536262274e-05,180
180,0.00010590002057142556,180
180,0.0016283999721053988,180
180,-0.0004496999899856746,180
180,0.00043509999522939324,180
180,8.090000483207405e-05,180
180,-0.00015480001457035542,180
180,-9.019998833537102e-05,180
180,6.600021151825786e-06,180
180,2.1000014385208488e-05,180
180,-0.0001644000003580004,180
180,0.00020680000307038426,180
180,0.00016420002793893218,180
180,-0.00014219997683539987,180
180,1.85999961104244e-05,180
180,-7.419998291879892e-05,180
180,0.0001252999936696142,180
180,-0.0002974999661091715,180
180,-0.0003069000376854092,180
180,0.0004036000173073262,180
180,0.0009252000309061259,180
180,-0.00015510001685470343,180
180,-0.00024939997820183635,180
180,-0.0004939999780617654,180
180,-0.00010380000458098948,180
180,-0.0009338999807368964,180
180,0.00031159998616203666,180
180,-5.49999822396785e-05,180
180,-0.0009974000276997685,180
180,-0.0001286999904550612,180
180,-0.00045960000716149807,180
180,-0.000524200004292652,180
180,0.00052299999515526,180
180,-0.0012737000070046633,180
180,0.0004942000086884946,180
180,-0.0014733000134583563,180
180,-0.0007242999854497612,180
180,0.0001542000100016594,180
180,-0.00016269998741336167,180
180,-3.290001768618822e-05,180
180,-9.239997598342597e-05,180
180,3.530000685714185e-05,180
180,-0.0010237999667879194,180
180,-8.090000483207405e-05,180
180,-0.0006821999850217253,180
180,0.00020639997092075646,180
180,0.00016580001101829112,180
180,-0.0005614999972749501,180
180,-0.0010656999656930566,180
180,0.0032569999748375267,180
180,-0.0013641000259667635,180
180,-0.001264000020455569,180
180,0.00012799998512491584,180
180,0.00021279999054968357,180
180,0.00031469998066313565,180
180,-0.0006160000048112124,180
180,-0.00035829999251291156,180
180,0.0005890999746043235,180
180,1.85999961104244e-05,180
180,-0.0032256999984383583,180
180,0.00017440001829527318,180
180,-8.009999874047935e-05,180
180,-0.000759299990022555,180
180,0.0003347000165376812,180
180,0.00043250000453554094,180
180,0.0019457999733276665,180
180,-7.830001413822174e-05,180
180,7.40000104997307e-05,180
180,3.809999907389283e-05,180
180,-0.00016659998800605536,180
180,-8.760002674534917e-05,180
180,-2.300017513334751e-06,180
180,-0.0013396000140346587,180
180,0.0001832999987527728,180
180,2.8700014809146523e-05,180
180,-0.00029349999385885894,180
180,6.999995093792677e-06,180
180,-9.009998757392168e-05,180
180,2.8099981136620045e-05,180
180,0.0004295000107958913,180
180,-8.860000525601208e-05,180
180,-1.3499986380338669e-05,180
180,-6.680001388303936e-05,180
180,-0.000315699988277629,180
180,8.860000525601208e-05,180
180,-0.00019750004867091775,180
180,-0.001566799997817725,180
180,0.0009430999925825745,180
180,-0.001880900003015995,180
180,0.00140310000278987,180
180,-8.330002310685813e-05,180
180,0.00010080001084133983,180
180,-0.001321800024015829,180
180,0.0005372000159695745,180
180,0.0004983999824617058,180
180,0.00016269998741336167,180
180,-0.0005172000091988593,180
180,0.00011140000424347818,180
180,-0.00014689998351968825,180
180,0.0011684999917633832,180
180,0.0006991000263951719,180
180,0.0005373000167310238,180
180,0.0007425000076182187,180
180,-0.0005082999996375293,180
180,-0.00014290001126937568,180
180,-0.0002759000053629279,180
180,0.00039099997957237065,180
180,0.0007244999869726598,180
180,0.0008677000005263835,180
180,-0.00016480000340379775,180
180,-0.00020169999334029853,180
180,0.0004576000210363418,180
180,0.00021110003581270576,180
180,9.250000584870577e-05,180
180,4.2400002712383866e-05,180
180,-2.7600006433203816e-05,180
180,0.0001466000103391707,180
180,-0.00011759999324567616,180
180,0.008580800000345334,180
180,-0.000495800020871684,180
180,-0.00020349997794255614,180
180,-1.3800017768517137e-05,180
180,5.3800002206116915e-05,180
180,0.0001446999958716333,180
180,-0.00011399999493733048,180
180,-5.6800025049597025e-05,180
180,-9.899999713525176e-05,180
180,-4.25000034738332e-05,180
180,2.2100022761151195e-05,180
180,-0.0001338999718427658,180
180,-0.00013830000534653664,180
180,0.00013260002015158534,180
180,-0.00029120000544935465,180
180,-5.390000296756625e-05,180
180,0.00020089998724870384,180
180,4.47999918833375e-05,180
180,-1.7600017599761486e-05,180
180,-0.0008662999898660928,180
180,-0.0010204999707639217,180
180,8.419997175224125e-05,180
180,6.680001388303936e-05,180
180,-6.200000643730164e-05,180
180,0.0015816000232007354,180
180,6.000002031214535e-05,180
180,-0.0005717000167351216,180
180,-0.0020616000110749155,180
180,-0.0001750000228639692,180
180,0.00016090000281110406,180
180,0.00023789997794665396,180
180,-9.899988071992993e-06,180
180,-0.00038610000046901405,180
180,-2.0099978428333998e-05,180
180,-0.0004267999902367592,180
180,-0.0004838000168092549,180
180,-9.71999834291637e-05,180
180,-0.0005534000229090452,180
180,0.0030712999578099698,180
180,-7.300026481971145e-06,180
180,-0.0002646999782882631,180
180,-0.0008589999924879521,180
180,8.99998121894896e-06,180
180,9.710001177154481e-05,180
180,-9.359998512081802e-05,180
180,-1.3399985618889332e-05,180
200,-0.00021349999587982893,200
200,-2.7600006433203816e-05,200
200,5.2499992307275534e-05,200
200,-0.0001889999839477241,200
200,-6.119997124187648e-05,200
200,-3.700001980178058e-05,200
200,-0.0008974000229500234,200
200,-8.970004273578525e-05,200
200,0.00027809999301098287,200
200,-0.00011369999265298247,200
200,-7.870001718401909e-05,200
200,4.630000330507755e-05,200
200,6.369999027810991e-05,200
200,-1.960000372491777e-05,200
200,-0.0011665000056382269,200
200,-0.0001188000023830682,200
200,0.0002992000081576407,200
200,0.00015089998487383127,200
200,-1.0000017937272787e-05,200
200,-0.0005949999613221735,200
200,0.0001728000061120838,200
200,-0.0004665000014938414,200
200,0.00022489999537356198,200
200,-2.1299987565726042e-05,200
200,-0.00021170001127757132,200
200,0.0016105000104289502,200
200,0.0011183000169694424,200
200,-0.0005039999668952078,200
200,0.00013559998478740454,200
200,4.5599997974932194e-05,200
200,2.19999928958714e-05,200
200,-0.000427200022386387,200
200,0.00037799999699927866,200
